ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,LOG_TYPE,CATEGORY,MEASURE,TARGETED_POP_GROUP,COMMENTS,NON_COMPLIANCE,DATE_IMPLEMENTED,SOURCE,SOURCE_TYPE,LINK,ENTRY_DATE,Alternative source
4452,Yemen,YEM,Internationally Recognized Government + defacto,,Middle East,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,The cabinet decision to suspend flights to and from Aden and Sayuon. The decisions of  the High Ministerial Committee for Combating Epidemics and Transportation Ministry to suspend flights to and from Sana'a. 2 weeks  ,Not applicable,14/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4453,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Movement restrictions,Border closure ,No,The cabinet decision to close land outlets for two weeks + The decision of  the High Ministerial Committee for Combating Epidemics to close land outlets ,Not available,14/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4454,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,No,The cabinet decision to strengthen monitoring procedures in seaports,Not available,14/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4455,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Social distancing,Schools closure ,No,1 week ,Not applicable,14/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4456,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Social distancing,Public services closure ,Yes,The decision of Supreme Judicial Council to suspend the work in the judicial system. ,Not applicable,18/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4457,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Social distancing,Public services closure ,Yes,"The decision of Sport and Youth Ministry to suspend sport activities, youth gatherings for 2 weeks",Not available,16/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4458,Yemen,YEM,Defacto Authority ,,Middle East,Introduction / extension of measures,Social distancing,Schools closure ,No,The de facto Ministry of Education's decision to suspend schools and other educational facilities. until further notice,Not available,16/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4459,Yemen,YEM,Defacto Authority ,,Middle East,Introduction / extension of measures,Social distancing,Limit public gatherings,No,"The cabinet decision to postponement the implementation of all official and popular events, conferences, seminars, workshops and the reduction of gatherings, as well as the closing of events halls, public parks and traditional steam baths. ",Not available,17/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4460,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Social distancing,Limit public gatherings,No,"The decision of Ministry of Planning and International cooperation to banning the implementation of all events, training courses and activities for organizations.  ",Not available,20/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4461,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Social distancing,Public services closure ,Yes,"disabilities. The decision of Ministry of Social affairs and Labor to suspend the official events and activities of the ministry offices, Social Welfare Funds, People with disabilities Rehabilitation Fund. for 2 weeks.",Not available,20/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4462,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Social distancing,Public services closure ,Yes,The decision of the Ministry of Endowments and Guidance to ban Friday prayer in mosques and Holy Quran Classes and gathering. until further notice,Not available,22/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4463,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,"employees. reducing the number of employees with 80% and  preventing gathering of more than eight people in the public sector, and with regard to the private sector, the working hours are limited to the necessary operations, taking all precautionary measures. closing female hairdressing salons. 2 weeks then further reviewed.",Not applicable,22/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4464,Yemen,YEM,Defacto Authority ,,Middle East,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,"The decision includes also requesting citizens to reduce movement between governorates, directorates and cities except for emergencies. 2 weeks then further reviewed.",Not applicable,22/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4465,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Social distancing,Schools closure ,No,The decision of The Supreme National Emergency Committee to suspend schools and other educational facilities. until 30/5/2020,Not applicable,23/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4466,Yemen,YEM,Security Belt Forces,,Middle East,Introduction / extension of measures,Social distancing,Public services closure ,No,"The decision of Forces affiliated with Security Belt for closure of Qat markets in some areas in the South . The decision includes closing hotels, malls, and wedding halls, recreational places. for 2 weeks.",Not available,23/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4467,Yemen,YEM,Internationally Recognized Government,,Middle East,Introduction / extension of measures,Social distancing,Public services closure ,Yes,The decision of the Ministry of information to suspend the governmental and non-governmental newspapers.,Not available,25/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4468,Yemen,YEM,Security Belt Forces,,Middle East,Introduction / extension of measures,Movement restrictions,Curfews,Yes,The Security Belt Forces (which usually answers to the Southern Transitional Council and not necessarily the Internationally Recognized Government/IRG) have imposed a curfew in Aden from 22:00-06:00. until further notice,Not available,26/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
4484,Yemen,YEM,defacto govt.,,Middle East,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,Yes,The decision of Ministry of Interior to prevent citizens from moving between the governorates under their control and from/to governorates that are controlled by the internationally recognized government. until further notice,Not available,26/03/2020,Global States of Emergency ,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,09/04/2020,
604,Zambia,ZMB,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,,24/02/2020,US Embassy,Government,https://zm.usembassy.gov/covid-19-information/,16/03/2020,
2080,Zambia,ZMB,,,Africa,Introduction / extension of measures,Social distancing,Schools closure ,No,"All schools, colleges and universities to be closed.",,20/03/2020,Lusaka Times,Media,https://www.lusakatimes.com/2020/03/17/zambia-to-shut-down-all-schools-this-friday-as-coronavirus-outbreak-looms/,24/03/2020,
2081,Zambia,ZMB,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,"All public places including shopping malls, markets and other trading places, restaurants, bars, bus stations, places of worship, schools, offices, and other congregate settings are mandated to ensure cleaning of surroundings and proper management of waste. Further, the public places MUST provide adequate and accessible facilities for hand hygiene and sanitation, failure to which they risk being closed.",,17/03/2020,Ministry of Health,Government,https://www.moh.gov.zm/?wpfb_dl=145,24/03/2020,
2082,Zambia,ZMB,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,"Mandatory screening and quarantine of international travelers including air travel passengers, truckers, bus operators, and passengers at 2 points of entry, bus stations and other check points from high-risk areas for a minimum period of 14 days shall be issued. ",,17/03/2020,Ministry of Health,Government,https://www.moh.gov.zm/?wpfb_dl=145,24/03/2020,
